Device Name:,,OM-CP-VOLT101A
Device Description:,,Voltage Data Logger
Serial Number:,,Q98475
Device ID:,,Station4 OdV
,,
,,Channel 1
Date,Time,Voltage (ppm)
6/3/2022,10:52:41 PM,631
6/3/2022,10:52:42 PM,631
6/3/2022,10:52:43 PM,631
6/3/2022,10:52:44 PM,626
6/3/2022,10:52:45 PM,626
6/3/2022,10:52:46 PM,626
6/3/2022,10:52:47 PM,626
6/3/2022,10:52:48 PM,626
6/3/2022,10:52:49 PM,626
6/3/2022,10:52:50 PM,626
6/3/2022,10:52:51 PM,626
6/3/2022,10:52:52 PM,626
6/3/2022,10:52:53 PM,626
6/3/2022,10:52:54 PM,626
6/3/2022,10:52:55 PM,626
6/3/2022,10:52:56 PM,626
6/3/2022,10:52:57 PM,626
6/3/2022,10:52:58 PM,621
6/3/2022,10:52:59 PM,626
6/3/2022,10:53:00 PM,621
6/3/2022,10:53:01 PM,621
6/3/2022,10:53:02 PM,621
6/3/2022,10:53:03 PM,621
6/3/2022,10:53:04 PM,621
6/3/2022,10:53:05 PM,621
6/3/2022,10:53:06 PM,616
6/3/2022,10:53:07 PM,616
6/3/2022,10:53:08 PM,616
6/3/2022,10:53:09 PM,616
6/3/2022,10:53:10 PM,616
6/3/2022,10:53:11 PM,616
6/3/2022,10:53:12 PM,616
6/3/2022,10:53:13 PM,616
6/3/2022,10:53:14 PM,616
6/3/2022,10:53:15 PM,616
6/3/2022,10:53:16 PM,616
6/3/2022,10:53:17 PM,616
6/3/2022,10:53:18 PM,616
6/3/2022,10:53:19 PM,616
6/3/2022,10:53:20 PM,616
6/3/2022,10:53:21 PM,616
6/3/2022,10:53:22 PM,616
6/3/2022,10:53:23 PM,616
6/3/2022,10:53:24 PM,616
6/3/2022,10:53:25 PM,616
6/3/2022,10:53:26 PM,616
6/3/2022,10:53:27 PM,616
6/3/2022,10:53:28 PM,616
6/3/2022,10:53:29 PM,616
6/3/2022,10:53:30 PM,616
6/3/2022,10:53:31 PM,611
6/3/2022,10:53:32 PM,611
6/3/2022,10:53:33 PM,611
6/3/2022,10:53:34 PM,606
6/3/2022,10:53:35 PM,606
6/3/2022,10:53:36 PM,606
6/3/2022,10:53:37 PM,601
6/3/2022,10:53:38 PM,601
6/3/2022,10:53:39 PM,601
6/3/2022,10:53:40 PM,601
6/3/2022,10:53:41 PM,601
6/3/2022,10:53:42 PM,601
6/3/2022,10:53:43 PM,601
6/3/2022,10:53:44 PM,596
6/3/2022,10:53:45 PM,596
6/3/2022,10:53:46 PM,596
6/3/2022,10:53:47 PM,596
6/3/2022,10:53:48 PM,596
6/3/2022,10:53:49 PM,596
6/3/2022,10:53:50 PM,591
6/3/2022,10:53:51 PM,596
6/3/2022,10:53:52 PM,596
6/3/2022,10:53:53 PM,591
6/3/2022,10:53:54 PM,591
6/3/2022,10:53:55 PM,591
6/3/2022,10:53:56 PM,591
6/3/2022,10:53:57 PM,591
6/3/2022,10:53:58 PM,586
6/3/2022,10:53:59 PM,586
6/3/2022,10:54:00 PM,586
6/3/2022,10:54:01 PM,586
6/3/2022,10:54:02 PM,586
6/3/2022,10:54:03 PM,586
6/3/2022,10:54:04 PM,581
6/3/2022,10:54:05 PM,581
6/3/2022,10:54:06 PM,576
6/3/2022,10:54:07 PM,576
6/3/2022,10:54:08 PM,576
6/3/2022,10:54:09 PM,576
6/3/2022,10:54:10 PM,576
6/3/2022,10:54:11 PM,571
6/3/2022,10:54:12 PM,571
6/3/2022,10:54:13 PM,571
6/3/2022,10:54:14 PM,571
6/3/2022,10:54:15 PM,571
6/3/2022,10:54:16 PM,566
6/3/2022,10:54:17 PM,571
6/3/2022,10:54:18 PM,571
6/3/2022,10:54:19 PM,566
6/3/2022,10:54:20 PM,571
6/3/2022,10:54:21 PM,571
6/3/2022,10:54:22 PM,566
6/3/2022,10:54:23 PM,571
6/3/2022,10:54:24 PM,571
6/3/2022,10:54:25 PM,571
6/3/2022,10:54:26 PM,571
6/3/2022,10:54:27 PM,571
6/3/2022,10:54:28 PM,571
6/3/2022,10:54:29 PM,571
6/3/2022,10:54:30 PM,571
6/3/2022,10:54:31 PM,566
6/3/2022,10:54:32 PM,571
6/3/2022,10:54:33 PM,571
6/3/2022,10:54:34 PM,571
6/3/2022,10:54:35 PM,576
6/3/2022,10:54:36 PM,571
6/3/2022,10:54:37 PM,576
6/3/2022,10:54:38 PM,576
6/3/2022,10:54:39 PM,576
6/3/2022,10:54:40 PM,576
6/3/2022,10:54:41 PM,576
6/3/2022,10:54:42 PM,571
6/3/2022,10:54:43 PM,571
6/3/2022,10:54:44 PM,571
6/3/2022,10:54:45 PM,571
6/3/2022,10:54:46 PM,571
6/3/2022,10:54:47 PM,571
6/3/2022,10:54:48 PM,571
6/3/2022,10:54:49 PM,571
6/3/2022,10:54:50 PM,571
6/3/2022,10:54:51 PM,571
6/3/2022,10:54:52 PM,571
6/3/2022,10:54:53 PM,571
6/3/2022,10:54:54 PM,571
6/3/2022,10:54:55 PM,571
6/3/2022,10:54:56 PM,571
6/3/2022,10:54:57 PM,571
6/3/2022,10:54:58 PM,571
6/3/2022,10:54:59 PM,571
6/3/2022,10:55:00 PM,571
6/3/2022,10:55:01 PM,571
6/3/2022,10:55:02 PM,571
6/3/2022,10:55:03 PM,571
6/3/2022,10:55:04 PM,571
6/3/2022,10:55:05 PM,571
6/3/2022,10:55:06 PM,571
6/3/2022,10:55:07 PM,571
6/3/2022,10:55:08 PM,571
6/3/2022,10:55:09 PM,571
6/3/2022,10:55:10 PM,571
6/3/2022,10:55:11 PM,571
6/3/2022,10:55:12 PM,571
6/3/2022,10:55:13 PM,571
6/3/2022,10:55:14 PM,571
6/3/2022,10:55:15 PM,571
6/3/2022,10:55:16 PM,566
6/3/2022,10:55:17 PM,571
6/3/2022,10:55:18 PM,571
6/3/2022,10:55:19 PM,566
6/3/2022,10:55:20 PM,566
6/3/2022,10:55:21 PM,566
6/3/2022,10:55:22 PM,571
6/3/2022,10:55:23 PM,571
6/3/2022,10:55:24 PM,571
6/3/2022,10:55:25 PM,571
6/3/2022,10:55:26 PM,571
6/3/2022,10:55:27 PM,576
6/3/2022,10:55:28 PM,571
6/3/2022,10:55:29 PM,571
6/3/2022,10:55:30 PM,571
6/3/2022,10:55:31 PM,571
6/3/2022,10:55:32 PM,576
6/3/2022,10:55:33 PM,576
6/3/2022,10:55:34 PM,576
6/3/2022,10:55:35 PM,571
6/3/2022,10:55:36 PM,571
6/3/2022,10:55:37 PM,571
6/3/2022,10:55:38 PM,571
6/3/2022,10:55:39 PM,571
6/3/2022,10:55:40 PM,571
6/3/2022,10:55:41 PM,571
6/3/2022,10:55:42 PM,566
6/3/2022,10:55:43 PM,566
6/3/2022,10:55:44 PM,566
6/3/2022,10:55:45 PM,561
6/3/2022,10:55:46 PM,561
6/3/2022,10:55:47 PM,561
6/3/2022,10:55:48 PM,561
6/3/2022,10:55:49 PM,561
6/3/2022,10:55:50 PM,561
6/3/2022,10:55:51 PM,561
6/3/2022,10:55:52 PM,556
6/3/2022,10:55:53 PM,556
6/3/2022,10:55:54 PM,556
6/3/2022,10:55:55 PM,551
6/3/2022,10:55:56 PM,551
6/3/2022,10:55:57 PM,551
6/3/2022,10:55:58 PM,551
6/3/2022,10:55:59 PM,551
6/3/2022,10:56:00 PM,551
6/3/2022,10:56:01 PM,551
6/3/2022,10:56:02 PM,551
6/3/2022,10:56:03 PM,551
6/3/2022,10:56:04 PM,551
6/3/2022,10:56:05 PM,551
6/3/2022,10:56:06 PM,551
6/3/2022,10:56:07 PM,551
6/3/2022,10:56:08 PM,551
6/3/2022,10:56:09 PM,551
6/3/2022,10:56:10 PM,556
6/3/2022,10:56:11 PM,556
6/3/2022,10:56:12 PM,556
6/3/2022,10:56:13 PM,556
6/3/2022,10:56:14 PM,556
6/3/2022,10:56:15 PM,561
6/3/2022,10:56:16 PM,561
6/3/2022,10:56:17 PM,561
6/3/2022,10:56:18 PM,561
6/3/2022,10:56:19 PM,561
6/3/2022,10:56:20 PM,561
6/3/2022,10:56:21 PM,556
6/3/2022,10:56:22 PM,556
6/3/2022,10:56:23 PM,556
6/3/2022,10:56:24 PM,556
6/3/2022,10:56:25 PM,556
6/3/2022,10:56:26 PM,556
6/3/2022,10:56:27 PM,551
6/3/2022,10:56:28 PM,551
6/3/2022,10:56:29 PM,551
6/3/2022,10:56:30 PM,551
6/3/2022,10:56:31 PM,546
6/3/2022,10:56:32 PM,546
6/3/2022,10:56:33 PM,546
6/3/2022,10:56:34 PM,546
6/3/2022,10:56:35 PM,546
6/3/2022,10:56:36 PM,546
6/3/2022,10:56:37 PM,546
6/3/2022,10:56:38 PM,546
6/3/2022,10:56:39 PM,546
6/3/2022,10:56:40 PM,546
6/3/2022,10:56:41 PM,546
6/3/2022,10:56:42 PM,546
6/3/2022,10:56:43 PM,546
6/3/2022,10:56:44 PM,546
6/3/2022,10:56:45 PM,546
6/3/2022,10:56:46 PM,546
6/3/2022,10:56:47 PM,546
6/3/2022,10:56:48 PM,546
6/3/2022,10:56:49 PM,546
6/3/2022,10:56:50 PM,546
6/3/2022,10:56:51 PM,546
6/3/2022,10:56:52 PM,546
6/3/2022,10:56:53 PM,546
6/3/2022,10:56:54 PM,546
6/3/2022,10:56:55 PM,546
6/3/2022,10:56:56 PM,546
6/3/2022,10:56:57 PM,546
6/3/2022,10:56:58 PM,546
6/3/2022,10:56:59 PM,546
6/3/2022,10:57:00 PM,546
6/3/2022,10:57:01 PM,546
6/3/2022,10:57:02 PM,546
6/3/2022,10:57:03 PM,541
6/3/2022,10:57:04 PM,546
6/3/2022,10:57:05 PM,546
6/3/2022,10:57:06 PM,541
6/3/2022,10:57:07 PM,541
6/3/2022,10:57:08 PM,546
6/3/2022,10:57:09 PM,546
6/3/2022,10:57:10 PM,541
6/3/2022,10:57:11 PM,541
6/3/2022,10:57:12 PM,541
6/3/2022,10:57:13 PM,541
6/3/2022,10:57:14 PM,541
6/3/2022,10:57:15 PM,541
6/3/2022,10:57:16 PM,541
6/3/2022,10:57:17 PM,541
6/3/2022,10:57:18 PM,536
6/3/2022,10:57:19 PM,536
6/3/2022,10:57:20 PM,536
6/3/2022,10:57:21 PM,536
6/3/2022,10:57:22 PM,536
6/3/2022,10:57:23 PM,536
6/3/2022,10:57:24 PM,536
6/3/2022,10:57:25 PM,536
6/3/2022,10:57:26 PM,536
6/3/2022,10:57:27 PM,531
6/3/2022,10:57:28 PM,531
6/3/2022,10:57:29 PM,531
6/3/2022,10:57:30 PM,526
6/3/2022,10:57:31 PM,526
6/3/2022,10:57:32 PM,526
6/3/2022,10:57:33 PM,526
6/3/2022,10:57:34 PM,526
6/3/2022,10:57:35 PM,526
6/3/2022,10:57:36 PM,526
6/3/2022,10:57:37 PM,521
6/3/2022,10:57:38 PM,521
6/3/2022,10:57:39 PM,521
6/3/2022,10:57:40 PM,521
6/3/2022,10:57:41 PM,526
6/3/2022,10:57:42 PM,526
6/3/2022,10:57:43 PM,526
6/3/2022,10:57:44 PM,526
6/3/2022,10:57:45 PM,526
6/3/2022,10:57:46 PM,531
6/3/2022,10:57:47 PM,526
6/3/2022,10:57:48 PM,531
6/3/2022,10:57:49 PM,531
6/3/2022,10:57:50 PM,531
6/3/2022,10:57:51 PM,531
6/3/2022,10:57:52 PM,526
6/3/2022,10:57:53 PM,536
6/3/2022,10:57:54 PM,536
6/3/2022,10:57:55 PM,536
6/3/2022,10:57:56 PM,531
6/3/2022,10:57:57 PM,536
6/3/2022,10:57:58 PM,536
6/3/2022,10:57:59 PM,536
6/3/2022,10:58:00 PM,536
6/3/2022,10:58:01 PM,536
6/3/2022,10:58:02 PM,536
6/3/2022,10:58:03 PM,536
6/3/2022,10:58:04 PM,536
6/3/2022,10:58:05 PM,541
6/3/2022,10:58:06 PM,541
6/3/2022,10:58:07 PM,541
6/3/2022,10:58:08 PM,541
6/3/2022,10:58:09 PM,541
6/3/2022,10:58:10 PM,541
6/3/2022,10:58:11 PM,541
6/3/2022,10:58:12 PM,541
6/3/2022,10:58:13 PM,541
6/3/2022,10:58:14 PM,541
6/3/2022,10:58:15 PM,541
6/3/2022,10:58:16 PM,541
6/3/2022,10:58:17 PM,541
6/3/2022,10:58:18 PM,536
6/3/2022,10:58:19 PM,541
6/3/2022,10:58:20 PM,536
6/3/2022,10:58:21 PM,536
6/3/2022,10:58:22 PM,536
6/3/2022,10:58:23 PM,536
6/3/2022,10:58:24 PM,536
6/3/2022,10:58:25 PM,536
6/3/2022,10:58:26 PM,536
6/3/2022,10:58:27 PM,536
6/3/2022,10:58:28 PM,536
6/3/2022,10:58:29 PM,536
6/3/2022,10:58:30 PM,536
6/3/2022,10:58:31 PM,536
6/3/2022,10:58:32 PM,536
6/3/2022,10:58:33 PM,536
6/3/2022,10:58:34 PM,536
6/3/2022,10:58:35 PM,536
6/3/2022,10:58:36 PM,536
6/3/2022,10:58:37 PM,536
6/3/2022,10:58:38 PM,531
6/3/2022,10:58:39 PM,531
6/3/2022,10:58:40 PM,531
6/3/2022,10:58:41 PM,531
6/3/2022,10:58:42 PM,526
6/3/2022,10:58:43 PM,531
6/3/2022,10:58:44 PM,526
6/3/2022,10:58:45 PM,526
6/3/2022,10:58:46 PM,526
6/3/2022,10:58:47 PM,526
6/3/2022,10:58:48 PM,526
6/3/2022,10:58:49 PM,526
6/3/2022,10:58:50 PM,526
6/3/2022,10:58:51 PM,526
6/3/2022,10:58:52 PM,526
6/3/2022,10:58:53 PM,526
6/3/2022,10:58:54 PM,526
6/3/2022,10:58:55 PM,526
6/3/2022,10:58:56 PM,526
6/3/2022,10:58:57 PM,526
6/3/2022,10:58:58 PM,526
6/3/2022,10:58:59 PM,526
6/3/2022,10:59:00 PM,526
6/3/2022,10:59:01 PM,526
6/3/2022,10:59:02 PM,526
6/3/2022,10:59:03 PM,526
6/3/2022,10:59:04 PM,526
6/3/2022,10:59:05 PM,526
6/3/2022,10:59:06 PM,526
6/3/2022,10:59:07 PM,526
6/3/2022,10:59:08 PM,526
6/3/2022,10:59:09 PM,526
6/3/2022,10:59:10 PM,526
6/3/2022,10:59:11 PM,526
6/3/2022,10:59:12 PM,526
6/3/2022,10:59:13 PM,526
6/3/2022,10:59:14 PM,526
6/3/2022,10:59:15 PM,526
6/3/2022,10:59:16 PM,526
6/3/2022,10:59:17 PM,526
6/3/2022,10:59:18 PM,526
6/3/2022,10:59:19 PM,526
6/3/2022,10:59:20 PM,526
6/3/2022,10:59:21 PM,526
6/3/2022,10:59:22 PM,526
6/3/2022,10:59:23 PM,526
6/3/2022,10:59:24 PM,526
6/3/2022,10:59:25 PM,526
6/3/2022,10:59:26 PM,526
6/3/2022,10:59:27 PM,526
6/3/2022,10:59:28 PM,531
6/3/2022,10:59:29 PM,526
6/3/2022,10:59:30 PM,526
6/3/2022,10:59:31 PM,526
6/3/2022,10:59:32 PM,531
6/3/2022,10:59:33 PM,531
6/3/2022,10:59:34 PM,526
6/3/2022,10:59:35 PM,531
6/3/2022,10:59:36 PM,531
6/3/2022,10:59:37 PM,531
6/3/2022,10:59:38 PM,531
6/3/2022,10:59:39 PM,531
6/3/2022,10:59:40 PM,531
6/3/2022,10:59:41 PM,531
6/3/2022,10:59:42 PM,531
6/3/2022,10:59:43 PM,531
6/3/2022,10:59:44 PM,531
6/3/2022,10:59:45 PM,531
6/3/2022,10:59:46 PM,531
6/3/2022,10:59:47 PM,531
6/3/2022,10:59:48 PM,531
6/3/2022,10:59:49 PM,531
6/3/2022,10:59:50 PM,531
6/3/2022,10:59:51 PM,526
6/3/2022,10:59:52 PM,531
6/3/2022,10:59:53 PM,531
6/3/2022,10:59:54 PM,526
6/3/2022,10:59:55 PM,526
6/3/2022,10:59:56 PM,526
6/3/2022,10:59:57 PM,526
6/3/2022,10:59:58 PM,526
6/3/2022,10:59:59 PM,521
6/3/2022,11:00:00 PM,521
6/3/2022,11:00:01 PM,521
6/3/2022,11:00:02 PM,521
6/3/2022,11:00:03 PM,526
6/3/2022,11:00:04 PM,526
6/3/2022,11:00:05 PM,526
6/3/2022,11:00:06 PM,526
6/3/2022,11:00:07 PM,521
6/3/2022,11:00:08 PM,521
6/3/2022,11:00:09 PM,521
6/3/2022,11:00:10 PM,521
6/3/2022,11:00:11 PM,521
6/3/2022,11:00:12 PM,521
6/3/2022,11:00:13 PM,521
6/3/2022,11:00:14 PM,516
6/3/2022,11:00:15 PM,516
6/3/2022,11:00:16 PM,516
6/3/2022,11:00:17 PM,516
6/3/2022,11:00:18 PM,516
6/3/2022,11:00:19 PM,516
6/3/2022,11:00:20 PM,511
6/3/2022,11:00:21 PM,516
6/3/2022,11:00:22 PM,511
6/3/2022,11:00:23 PM,511
6/3/2022,11:00:24 PM,511
6/3/2022,11:00:25 PM,511
6/3/2022,11:00:26 PM,506
6/3/2022,11:00:27 PM,511
6/3/2022,11:00:28 PM,511
6/3/2022,11:00:29 PM,511
6/3/2022,11:00:30 PM,506
6/3/2022,11:00:31 PM,511
6/3/2022,11:00:32 PM,506
6/3/2022,11:00:33 PM,511
6/3/2022,11:00:34 PM,511
6/3/2022,11:00:35 PM,511
6/3/2022,11:00:36 PM,511
6/3/2022,11:00:37 PM,511
6/3/2022,11:00:38 PM,511
6/3/2022,11:00:39 PM,511
6/3/2022,11:00:40 PM,511
6/3/2022,11:00:41 PM,511
6/3/2022,11:00:42 PM,511
6/3/2022,11:00:43 PM,511
6/3/2022,11:00:44 PM,511
6/3/2022,11:00:45 PM,511
6/3/2022,11:00:46 PM,511
6/3/2022,11:00:47 PM,511
6/3/2022,11:00:48 PM,511
6/3/2022,11:00:49 PM,516
6/3/2022,11:00:50 PM,516
6/3/2022,11:00:51 PM,516
6/3/2022,11:00:52 PM,516
6/3/2022,11:00:53 PM,516
6/3/2022,11:00:54 PM,521
6/3/2022,11:00:55 PM,521
6/3/2022,11:00:56 PM,521
6/3/2022,11:00:57 PM,521
6/3/2022,11:00:58 PM,521
6/3/2022,11:00:59 PM,521
6/3/2022,11:01:00 PM,526
6/3/2022,11:01:01 PM,526
6/3/2022,11:01:02 PM,521
6/3/2022,11:01:03 PM,521
6/3/2022,11:01:04 PM,526
6/3/2022,11:01:05 PM,526
6/3/2022,11:01:06 PM,526
6/3/2022,11:01:07 PM,526
6/3/2022,11:01:08 PM,521
6/3/2022,11:01:09 PM,526
6/3/2022,11:01:10 PM,521
6/3/2022,11:01:11 PM,521
6/3/2022,11:01:12 PM,521
6/3/2022,11:01:13 PM,521
6/3/2022,11:01:14 PM,521
6/3/2022,11:01:15 PM,521
6/3/2022,11:01:16 PM,521
6/3/2022,11:01:17 PM,521
6/3/2022,11:01:18 PM,521
6/3/2022,11:01:19 PM,521
6/3/2022,11:01:20 PM,516
6/3/2022,11:01:21 PM,516
6/3/2022,11:01:22 PM,516
6/3/2022,11:01:23 PM,516
6/3/2022,11:01:24 PM,511
6/3/2022,11:01:25 PM,516
6/3/2022,11:01:26 PM,516
6/3/2022,11:01:27 PM,511
6/3/2022,11:01:28 PM,511
6/3/2022,11:01:29 PM,511
6/3/2022,11:01:30 PM,511
6/3/2022,11:01:31 PM,511
6/3/2022,11:01:32 PM,506
6/3/2022,11:01:33 PM,506
6/3/2022,11:01:34 PM,506
6/3/2022,11:01:35 PM,506
6/3/2022,11:01:36 PM,506
6/3/2022,11:01:37 PM,506
6/3/2022,11:01:38 PM,506
6/3/2022,11:01:39 PM,506
6/3/2022,11:01:40 PM,506
6/3/2022,11:01:41 PM,506
6/3/2022,11:01:42 PM,506
6/3/2022,11:01:43 PM,506
6/3/2022,11:01:44 PM,501
6/3/2022,11:01:45 PM,506
6/3/2022,11:01:46 PM,501
6/3/2022,11:01:47 PM,501
6/3/2022,11:01:48 PM,496
6/3/2022,11:01:49 PM,501
6/3/2022,11:01:50 PM,501
6/3/2022,11:01:51 PM,496
6/3/2022,11:01:52 PM,496
6/3/2022,11:01:53 PM,496
6/3/2022,11:01:54 PM,496
6/3/2022,11:01:55 PM,491
6/3/2022,11:01:56 PM,496
6/3/2022,11:01:57 PM,491
6/3/2022,11:01:58 PM,491
6/3/2022,11:01:59 PM,496
6/3/2022,11:02:00 PM,491
6/3/2022,11:02:01 PM,491
6/3/2022,11:02:02 PM,491
6/3/2022,11:02:03 PM,491
6/3/2022,11:02:04 PM,491
6/3/2022,11:02:05 PM,491
6/3/2022,11:02:06 PM,491
6/3/2022,11:02:07 PM,491
6/3/2022,11:02:08 PM,491
6/3/2022,11:02:09 PM,491
6/3/2022,11:02:10 PM,491
6/3/2022,11:02:11 PM,491
6/3/2022,11:02:12 PM,491
6/3/2022,11:02:13 PM,491
6/3/2022,11:02:14 PM,491
6/3/2022,11:02:15 PM,491
6/3/2022,11:02:16 PM,491
6/3/2022,11:02:17 PM,491
6/3/2022,11:02:18 PM,491
6/3/2022,11:02:19 PM,491
6/3/2022,11:02:20 PM,491
6/3/2022,11:02:21 PM,491
6/3/2022,11:02:22 PM,496
6/3/2022,11:02:23 PM,496
6/3/2022,11:02:24 PM,491
6/3/2022,11:02:25 PM,491
6/3/2022,11:02:26 PM,491
6/3/2022,11:02:27 PM,496
6/3/2022,11:02:28 PM,491
6/3/2022,11:02:29 PM,491
6/3/2022,11:02:30 PM,491
6/3/2022,11:02:31 PM,491
6/3/2022,11:02:32 PM,491
6/3/2022,11:02:33 PM,496
6/3/2022,11:02:34 PM,496
6/3/2022,11:02:35 PM,496
6/3/2022,11:02:36 PM,491
6/3/2022,11:02:37 PM,491
6/3/2022,11:02:38 PM,496
6/3/2022,11:02:39 PM,496
6/3/2022,11:02:40 PM,496
6/3/2022,11:02:41 PM,496
6/3/2022,11:02:42 PM,496
6/3/2022,11:02:43 PM,496
6/3/2022,11:02:44 PM,496
6/3/2022,11:02:45 PM,496
6/3/2022,11:02:46 PM,496
6/3/2022,11:02:47 PM,501
6/3/2022,11:02:48 PM,501
6/3/2022,11:02:49 PM,506
6/3/2022,11:02:50 PM,501
6/3/2022,11:02:51 PM,506
6/3/2022,11:02:52 PM,506
6/3/2022,11:02:53 PM,506
6/3/2022,11:02:54 PM,506
6/3/2022,11:02:55 PM,506
6/3/2022,11:02:56 PM,506
6/3/2022,11:02:57 PM,511
6/3/2022,11:02:58 PM,511
6/3/2022,11:02:59 PM,511
6/3/2022,11:03:00 PM,511
6/3/2022,11:03:01 PM,511
6/3/2022,11:03:02 PM,511
6/3/2022,11:03:03 PM,511
6/3/2022,11:03:04 PM,511
6/3/2022,11:03:05 PM,511
6/3/2022,11:03:06 PM,511
6/3/2022,11:03:07 PM,511
6/3/2022,11:03:08 PM,511
6/3/2022,11:03:09 PM,506
6/3/2022,11:03:10 PM,506
6/3/2022,11:03:11 PM,506
6/3/2022,11:03:12 PM,506
6/3/2022,11:03:13 PM,506
6/3/2022,11:03:14 PM,506
6/3/2022,11:03:15 PM,506
6/3/2022,11:03:16 PM,506
6/3/2022,11:03:17 PM,501
6/3/2022,11:03:18 PM,506
6/3/2022,11:03:19 PM,501
6/3/2022,11:03:20 PM,501
6/3/2022,11:03:21 PM,501
6/3/2022,11:03:22 PM,501
6/3/2022,11:03:23 PM,501
6/3/2022,11:03:24 PM,501
6/3/2022,11:03:25 PM,501
6/3/2022,11:03:26 PM,501
6/3/2022,11:03:27 PM,496
6/3/2022,11:03:28 PM,496
6/3/2022,11:03:29 PM,496
6/3/2022,11:03:30 PM,496
6/3/2022,11:03:31 PM,491
6/3/2022,11:03:32 PM,496
6/3/2022,11:03:33 PM,491
6/3/2022,11:03:34 PM,491
6/3/2022,11:03:35 PM,491
6/3/2022,11:03:36 PM,491
6/3/2022,11:03:37 PM,491
6/3/2022,11:03:38 PM,491
6/3/2022,11:03:39 PM,491
6/3/2022,11:03:40 PM,486
6/3/2022,11:03:41 PM,486
6/3/2022,11:03:42 PM,486
6/3/2022,11:03:43 PM,486
6/3/2022,11:03:44 PM,486
6/3/2022,11:03:45 PM,486
6/3/2022,11:03:46 PM,486
6/3/2022,11:03:47 PM,486
6/3/2022,11:03:48 PM,486
6/3/2022,11:03:49 PM,481
6/3/2022,11:03:50 PM,486
6/3/2022,11:03:51 PM,486
6/3/2022,11:03:52 PM,486
6/3/2022,11:03:53 PM,486
6/3/2022,11:03:54 PM,481
6/3/2022,11:03:55 PM,486
6/3/2022,11:03:56 PM,486
6/3/2022,11:03:57 PM,486
6/3/2022,11:03:58 PM,486
6/3/2022,11:03:59 PM,486
6/3/2022,11:04:00 PM,486
6/3/2022,11:04:01 PM,486
6/3/2022,11:04:02 PM,486
6/3/2022,11:04:03 PM,486
6/3/2022,11:04:04 PM,486
6/3/2022,11:04:05 PM,491
6/3/2022,11:04:06 PM,491
6/3/2022,11:04:07 PM,491
6/3/2022,11:04:08 PM,491
6/3/2022,11:04:09 PM,491
6/3/2022,11:04:10 PM,491
6/3/2022,11:04:11 PM,491
6/3/2022,11:04:12 PM,491
6/3/2022,11:04:13 PM,491
6/3/2022,11:04:14 PM,491
6/3/2022,11:04:15 PM,491
6/3/2022,11:04:16 PM,491
6/3/2022,11:04:17 PM,491
6/3/2022,11:04:18 PM,491
6/3/2022,11:04:19 PM,491
6/3/2022,11:04:20 PM,491
6/3/2022,11:04:21 PM,491
6/3/2022,11:04:22 PM,491
6/3/2022,11:04:23 PM,491
6/3/2022,11:04:24 PM,486
6/3/2022,11:04:25 PM,491
6/3/2022,11:04:26 PM,491
6/3/2022,11:04:27 PM,491
6/3/2022,11:04:28 PM,491
6/3/2022,11:04:29 PM,491
6/3/2022,11:04:30 PM,491
6/3/2022,11:04:31 PM,491
6/3/2022,11:04:32 PM,491
6/3/2022,11:04:33 PM,496
6/3/2022,11:04:34 PM,496
6/3/2022,11:04:35 PM,496
6/3/2022,11:04:36 PM,496
6/3/2022,11:04:37 PM,496
6/3/2022,11:04:38 PM,496
6/3/2022,11:04:39 PM,496
6/3/2022,11:04:40 PM,496
6/3/2022,11:04:41 PM,496
6/3/2022,11:04:42 PM,496
6/3/2022,11:04:43 PM,491
6/3/2022,11:04:44 PM,491
6/3/2022,11:04:45 PM,491
6/3/2022,11:04:46 PM,491
6/3/2022,11:04:47 PM,491
6/3/2022,11:04:48 PM,496
6/3/2022,11:04:49 PM,496
6/3/2022,11:04:50 PM,496
6/3/2022,11:04:51 PM,496
6/3/2022,11:04:52 PM,496
6/3/2022,11:04:53 PM,496
6/3/2022,11:04:54 PM,496
6/3/2022,11:04:55 PM,496
6/3/2022,11:04:56 PM,496
6/3/2022,11:04:57 PM,501
6/3/2022,11:04:58 PM,501
6/3/2022,11:04:59 PM,501
6/3/2022,11:05:00 PM,501
6/3/2022,11:05:01 PM,506
6/3/2022,11:05:02 PM,501
6/3/2022,11:05:03 PM,501
6/3/2022,11:05:04 PM,501
6/3/2022,11:05:05 PM,501
6/3/2022,11:05:06 PM,506
6/3/2022,11:05:07 PM,496
6/3/2022,11:05:08 PM,496
6/3/2022,11:05:09 PM,496
6/3/2022,11:05:10 PM,496
6/3/2022,11:05:11 PM,496
6/3/2022,11:05:12 PM,496
6/3/2022,11:05:13 PM,496
6/3/2022,11:05:14 PM,496
6/3/2022,11:05:15 PM,496
6/3/2022,11:05:16 PM,491
6/3/2022,11:05:17 PM,491
6/3/2022,11:05:18 PM,491
6/3/2022,11:05:19 PM,491
6/3/2022,11:05:20 PM,491
6/3/2022,11:05:21 PM,491
