Device Name:,,OM-CP-VOLT101A
Device Description:,,Voltage Data Logger
Serial Number:,,R39140
Device ID:,,Well01
,,
,,Channel 1
Date,Time,Voltage (ppm)
3/15/2022,12:00:00 PM,0
3/15/2022,12:15:00 PM,0
3/15/2022,12:30:00 PM,0
3/15/2022,12:45:00 PM,0
3/15/2022,1:00:00 PM,0
3/15/2022,1:15:00 PM,6
3/15/2022,1:30:00 PM,0
3/15/2022,1:45:00 PM,6
3/15/2022,2:00:00 PM,6
3/15/2022,2:15:00 PM,6
3/15/2022,2:30:00 PM,6
3/15/2022,2:45:00 PM,6
3/15/2022,3:00:00 PM,6
3/15/2022,3:15:00 PM,6
3/15/2022,3:30:00 PM,6
3/15/2022,3:45:00 PM,6
3/15/2022,4:00:00 PM,6
3/15/2022,4:15:00 PM,6
3/15/2022,4:30:00 PM,6
3/15/2022,4:45:00 PM,6
3/15/2022,5:00:00 PM,6
3/15/2022,5:15:00 PM,6
3/15/2022,5:30:00 PM,6
3/15/2022,5:45:00 PM,6
3/15/2022,6:00:00 PM,6
3/15/2022,6:15:00 PM,6
3/15/2022,6:30:00 PM,6
3/15/2022,6:45:00 PM,6
3/15/2022,7:00:00 PM,6
3/15/2022,7:15:00 PM,6
3/15/2022,7:30:00 PM,6
3/15/2022,7:45:00 PM,6
3/15/2022,8:00:00 PM,6
3/15/2022,8:15:00 PM,6
3/15/2022,8:30:00 PM,6
3/15/2022,8:45:00 PM,6
3/15/2022,9:00:00 PM,6
3/15/2022,9:15:00 PM,6
3/15/2022,9:30:00 PM,6
3/15/2022,9:45:00 PM,6
3/15/2022,10:00:00 PM,6
3/15/2022,10:15:00 PM,6
3/15/2022,10:30:00 PM,6
3/15/2022,10:45:00 PM,6
3/15/2022,11:00:00 PM,6
3/15/2022,11:15:00 PM,6
3/15/2022,11:30:00 PM,6
3/15/2022,11:45:00 PM,6
3/16/2022,12:00:00 AM,6
3/16/2022,12:15:00 AM,6
3/16/2022,12:30:00 AM,6
3/16/2022,12:45:00 AM,6
3/16/2022,1:00:00 AM,6
3/16/2022,1:15:00 AM,6
3/16/2022,1:30:00 AM,6
3/16/2022,1:45:00 AM,6
3/16/2022,2:00:00 AM,6
3/16/2022,2:15:00 AM,6
3/16/2022,2:30:00 AM,6
3/16/2022,2:45:00 AM,6
3/16/2022,3:00:00 AM,6
3/16/2022,3:15:00 AM,6
3/16/2022,3:30:00 AM,6
3/16/2022,3:45:00 AM,6
3/16/2022,4:00:00 AM,6
3/16/2022,4:15:00 AM,6
3/16/2022,4:30:00 AM,6
3/16/2022,4:45:00 AM,6
3/16/2022,5:00:00 AM,6
3/16/2022,5:15:00 AM,6
3/16/2022,5:30:00 AM,6
3/16/2022,5:45:00 AM,6
3/16/2022,6:00:00 AM,6
3/16/2022,6:15:00 AM,6
3/16/2022,6:30:00 AM,6
3/16/2022,6:45:00 AM,6
3/16/2022,7:00:00 AM,6
3/16/2022,7:15:00 AM,6
3/16/2022,7:30:00 AM,6
3/16/2022,7:45:00 AM,6
3/16/2022,8:00:00 AM,6
3/16/2022,8:15:00 AM,6
3/16/2022,8:30:00 AM,6
3/16/2022,8:45:00 AM,6
3/16/2022,9:00:00 AM,6
3/16/2022,9:15:00 AM,6
3/16/2022,9:30:00 AM,6
3/16/2022,9:45:00 AM,6
3/16/2022,10:00:00 AM,6
3/16/2022,10:15:00 AM,6
3/16/2022,10:30:00 AM,6
3/16/2022,10:45:00 AM,6
3/16/2022,11:00:00 AM,6
3/16/2022,11:15:00 AM,6
3/16/2022,11:30:00 AM,6
3/16/2022,11:45:00 AM,6
3/16/2022,12:00:00 PM,6
3/16/2022,12:15:00 PM,6
3/16/2022,12:30:00 PM,6
3/16/2022,12:45:00 PM,6
3/16/2022,1:00:00 PM,6
3/16/2022,1:15:00 PM,6
3/16/2022,1:30:00 PM,6
3/16/2022,1:45:00 PM,7.5
3/16/2022,2:00:00 PM,6
3/16/2022,2:15:00 PM,7.5
3/16/2022,2:30:00 PM,6
3/16/2022,2:45:00 PM,6
3/16/2022,3:00:00 PM,6
3/16/2022,3:15:00 PM,6
3/16/2022,3:30:00 PM,6
3/16/2022,3:45:00 PM,6
3/16/2022,4:00:00 PM,6
